video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"DeKo0bbfl_s","LRAP, PSLF, and Loan Repayment for Public Interest Graduates","2022-03-08T00:40:24Z","UCL5Ot-Oq0MLmZF3l2lIZvOA","UC Berkeley School of Law","27","23.30.11","[none]","294","0","0","0","https://i.ytimg.com/vi/DeKo0bbfl_s/default.jpg","True","True","Amanda Prasuhn, Berkeley Law's Director of Public Interest Financial Support, reviews how public interest graduates can use the law school's Loan Repayment Assistance Program (LRAP) and the federal Public Service Loan Forgiveness (PSLF) program to manage loan repayment."
"1pgVOEPb8Jk","Cymdeithasau UMCB - Aelwyd JMJ","2020-09-16T12:59:33Z","UCq-Ww-WDf5dfbHb6S-_3vHQ","Canolfan Bedwyr","1","23.30.11","[none]","45","0","0","0","https://i.ytimg.com/vi/1pgVOEPb8Jk/default.jpg","False","True","Dyma Bwyllgor Aelwyd JMJ 2020-21 yn egluro ychydig am y gymdeithas i chi."
"7l9Kpd-FinY","S1tx Streaks","2022-08-05T06:07:24Z","UCwB0pNboqXtBa2r9TW1BpCA","AaBhii Streaks","22","23.30.11","[none]","504","0","0","0","https://i.ytimg.com/vi/7l9Kpd-FinY/default.jpg","False","True","#AaBhii_Streaks#snapschat #short #shorts ˡᶦᵏᵉ  ᶜᵒᵐᵐᵉⁿᵗ    ˢᵃᵛᵉ     ˢʰᵃʳᵉMy YouTube Channel https://youtube.com/channel/UCwB0pNboqXtBa2r9TW1BpCA  ㅤ"
"ISrcNw8P8iQ","ua li no ma ua yuab kawg li os","2023-05-03T13:10:54Z","UCbkuXsZpDFK4dLKjWdDXJWA","Vuj Yaj Thiab Mas Lis","22","23.30.11","[none]","3910","0","0","18","https://i.ytimg.com/vi/ISrcNw8P8iQ/default.jpg","False","True",""
"cKtW-UKzCBo","The Olive Mud Mask","2023-05-10T23:31:16Z","UCQPPc4-WqsOocGlzcuBPE6g","Wonder Valley","22","23.30.11","[none]","218","0","0","0","https://i.ytimg.com/vi/cKtW-UKzCBo/default.jpg","False","True","We've found gold hiding in plain sight. The extremely fine olive pulp we separate from our extra virgin olive oil is an overlooked byproduct of our annual harvest, brimming with antioxidants and healing properties. We've melded this rare olive pulp with mineral clays to create a detoxifying face mask with the dual benefits of extracting impurities and pollutants while adding hydration. The result: incomparably softer skin and a revived, clear complexion. Shop: https://welcometowondervalley.com/products/olive-mask"
video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"NUsdHKKKO1M","TNSA Talk Gerald Burnette, Data Management Best Practices 7 23 20","2023-05-19T16:00:59Z","UCd1TKtlMSJPXNwqorlfvqyQ","Tennessee Stormwater Association","28","23.30.11","[none]","8","0","0","0","https://i.ytimg.com/vi/NUsdHKKKO1M/default.jpg","False","True",""
"-gXTPKCdJqA","clash of clans (i have to put 2jav on the jeep) meme","2023-06-07T01:49:30Z","UCTCc8HkON_ry6-dU-Q2_KdA","Jm b mx Fogkrb","22","23.30.11","[none]","13","0","0","0","https://i.ytimg.com/vi/-gXTPKCdJqA/default.jpg","False","True","bnb wallet address0x3ebc6e1c9ecf9cb2c9012f92868346a1988b0f61thanks"
"u0hR4MVw-HQ","Liz Shuler Addresses CLUW","2021-12-08T17:40:04Z","UCF4rWDG_QbBHx6KyJRi_IVg","CLUW National","29","23.30.11","Coalition of Labor Union Women|CLUW|Women|Liz Shuler|AFL-CIO|Elizabeth Shuler|Union Women","43","0","0","0","https://i.ytimg.com/vi/u0hR4MVw-HQ/default.jpg","False","True","AFL-CIO President Liz Shuler spoke to delegates of CLUW's 2021 Virtual Convention."
"H1yJ-HOn0j0","Rylee and Allie Wedding 2020","2020-02-24T19:57:54Z","UC7odZ5s2eRe6Jy86ZVb7kMQ","Project Aurora","22","23.30.11","Production|Producing|Hammock|Hammock Cave|Hammock Cave Studios|Jeff Bell|Jeff Alex Bell|Directing|Filming|Editing|Post Production|Spokane|Washington|Wedding|Weddings|Elk|Elk Resort|Nick|Allerd|Nick Allerd","94","0","0","0","https://i.ytimg.com/vi/H1yJ-HOn0j0/default.jpg","False","True","#elkresort #wedding #projectauroraAn amazing day for two amazing beings!  Congratulations, Rylee and Allie!  Thank you for trusting us with your special day! Project Aurora wishes you nothing but happiness and success."
"UP4f-ZLXAdw","8 October 2022","2022-10-08T03:35:24Z","UCMs9cfDkZmlqMrvuLmmNRow","vanjan","22","23.30.11","[none]","28","0","0","0","https://i.ytimg.com/vi/UP4f-ZLXAdw/default.jpg","False","True",""
"sSIi-BhjZ-Q","How my boys let me get jump 🤦🏾‍♂️‼️‼️|| video included","2020-11-20T23:46:03Z","UCniUOZ8KvrC9myrY-Na09AA","Pooda Pooda","23","23.30.11","[none]","1413","0","0","13","https://i.ytimg.com/vi/sSIi-BhjZ-Q/default.jpg","False","True",""
"5fuJWvTVx4M","C Anthony Harris: Unlearn,Relearn,Learn [#0715] #LFWP #mindset","2023-02-27T14:59:43Z","UCLpEvGUidkcVhl_noBrkWxw","LFWP TV","22","23.30.11","[none]","50","0","0","0","https://i.ytimg.com/vi/5fuJWvTVx4M/default.jpg","False","True","Change your mindset by unlearning, relearning & learning"
"p5A6uMqWFcQ","CUET PG Law Entrance Exam 2023 Syllabus/Books & Imp. Topics|BHU 3 year LLB/Allahabad University Law","2023-01-15T13:56:13Z","UCEHVfgn7f4gP0oa0O1WKq8g","Law Giri","27","23.30.11","cuet pg law entrance exam 2023|cuet pg llb entrance exam 2022|cuet pg llb syllabus|cuet pg law 2023|cuet pg law syllabus 2023|cuet law entrance exam|cet law preparation|cuet law syllabus|cuet law pg|cuet pg law college|cuet llb entrance exam 2023 syllabus|cuet law entrance exam 2023|cuet law college|bhu 3 year llb entrance exam 2023|allahabad university 3 year llb","5367","0","0","21","https://i.ytimg.com/vi/p5A6uMqWFcQ/default.jpg","False","True","cuet pg law entrance exam 2023,cuet pg llb entrance exam 2022,cuet pg llb syllabus,cuet pg law 2023,cuet pg law syllabus 2023,cuet law entrance exam,cet law preparation,cuet law syllabus,cuet law pg,cuet pg law college,cuet llb entrance exam 2023 syllabus,cuet law entrance exam 2023,cuet law college,bhu 3 year llb entrance exam 2023,allahabad university 3 year llb___________________________Books for CUET PG LawStatic GK/General Studies Arihant MCQ's: https://amzn.to/3ZOZ0AE Theory: https://amzn.to/416wETy or https://www.amazon.in/General-Knowledge-Dr-Binay-Karna/dp/9384761540/ref=sr_1_1?crid=198X96UTSZOX6&keywords=lucents+gk+concise&qid=1680873375&sprefix=lucents+gk+concis%2Caps%2C240&sr=8-1Computer (Choose any 1) Arihant (Short) :https://amzn.to/3ModVPeArihant (Detailed) :https://amzn.to/40PS1c8Maths: https://amzn.to/3Mk180iEnglish (Choose any 1) SP Bakshi: https://www.amazon.in/Objective-General-English-SP-Bakshi/dp/9325791714/ref=sr_1_2?crid=FAF4CE5ZR9YJ&keywords=sp+bakshi&qid=1680873300&sprefix=sp+bakshi%2Caps%2C244&sr=8-2English is Easy: https://amzn.to/3UxyzyFLogical Reasoning (Buy Both)MK Pandey:https://amzn.to/417eIs3RS Aggarwal: https://amzn.to/3medcFACurrent Affairs: https://www.lawgiri.in/learn/jancatestsEduGiri (Daily & Weekly Newspaper Analysis):https://www.youtube.com/channel/UC45iG_olQlezvsoV-cAfJywIndian Constitution Course by Law Giri: https://lawgiri.com/all-courses/Personal Mentorship session with Law Giri:https://lawgiri.com/contact-law-giri/Long Term Mentorship Programme: https://lawgiri.com/mentorship-programme/Examire (Daily & Weekly Newspaper Analysis):https://www.youtube.com/channel/UC45iG_olQlezvsoV-cAfJywMiss Being (Motivational Channel) : https://www.youtube.com/channel/UCsAN5kYIiBlkKb6jtYV7UTwWebsite: https://lawgiri.com/Telegram group link: https://t.me/lawgiriFor weekly newsletter:  https://mailchi.mp/680aadd48dbb/lawgiriIf you want us to do any video: https://forms.gle/MdkjmHmuDKem95Ho8Follow us on:Instagram:https://www.instagram.com/iamlawgiriFacebook:https://www.facebook.com/iamlawgiriTwitter: https://www.twitter.com/iamlawgiri"
"Rc0t-Hadbmo","Pawan_Singh_best_dialogue._Satya_movie_wala_status_Whatsapp_status(480p)","2021-07-14T08:32:47Z","UCanlgTUsXYNZ4TqOK-phRiw","Shivendra_rajput_999","22","23.30.11","[none]","11","0","0","0","https://i.ytimg.com/vi/Rc0t-Hadbmo/default.jpg","False","True",""
video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"vL68SN9fgvM","Hug dvd player{no power problem}","2020-06-09T00:16:59Z","UCuOmg_XUZYlSENDTrrfim_w","Electronic Repair Guide {Angelo Ladrido}","28","23.30.11","how to repair dvd player|how to fix no power|how to fix dvd player|hug dvd player|hug dvd midi player|paano mag ayos ng dvd player|hug dvd player no power|how to fix dvd|hug dvd player{how to repair}|dvd player|how to make|no disc","37987","0","0","129","https://i.ytimg.com/vi/vL68SN9fgvM/default.jpg","False","True","DISCLAIMERthe original music use in my video is the property of their restective owners and artist.i do not claim the  #hugdvdplayer #hugdvdmidiplayer #dvdplayer #speakerhttps://youtu.be/7GigkgGSGO8                 Ladrido143@gmail."
"VPq48vc7gEA","[KPOP IN PUBLIC, DENMARK] PRODUCE 48, H.I.N.P(국.슈) - Rumor (루머) | dal_exe & SOFIA BEJDER Dance Cover","2021-03-02T14:00:18Z","UCD8r2Bi0MYocwhJ1M4-m3fA","dal_exe","24","23.30.11","rumor|pd48|produce48|mnet|izone|chaeyeon|eunbi|yena|chaewon|minju|H.I.N.P|dance|denmark|dancecover|danish|kpop|kpopdancecover|sexy|girls|pd101|produce101|ioi","1069","0","0","9","https://i.ytimg.com/vi/VPq48vc7gEA/default.jpg","False","True","Hey friendsss!I'm back with a new cover of one of my favorite choreos with one of my best friends, Sofia!We did a performance of this song at a public event some time ago and we just HAD to recreate the heat! 🔥Sofia has her own Youtube channel called @SOFIA BEJDER where she also posts kpop covers, so go check her out and give her all your support!!We hope you liked this video! 💖📸 :Ida | @zeno_the_lionEdited by:Sofia | @sofiabejder on insta & @SOFIA BEJDER on ytFollow me on Instagram! ✨ :@laurawdalagerp"
"L6rQ-UlcsOY","Ronaldo Then & Now 🥲💫","2022-04-17T20:23:50Z","UC97avFUNRpRbcD3ekbblhaw","ItzModern","20","23.30.11","[none]","5255","0","0","25","https://i.ytimg.com/vi/L6rQ-UlcsOY/default.jpg","False","True","#shorts #football #ronaldo #cr7 #manutd"
"tPYHHt2lhaI","what i eat in a week","2023-06-02T20:46:41Z","UCGFSCS1tRFV9w70da1_lB2g","ATVY","22","23.30.11","[none]","15","0","0","0","https://i.ytimg.com/vi/tPYHHt2lhaI/default.jpg","True","True","Instagram: https://instagram.com/aatvy?igshid=ZDdkNTZiNTM="
"aZBz-kCHq7k","ZkeX - World","2020-05-25T20:23:37Z","UCsBEVED2VCyycTBAWHOJqCg","ZkeX","10","23.30.11","[none]","40","0","0","1","https://i.ytimg.com/vi/aZBz-kCHq7k/default.jpg","False","True",""
"hTqRKr-HG0M","Павильон китайско-корейских городов между китайскими и южнокорейскими предприятиями.","2021-10-11T03:47:58Z","UCM0i_VVHcSTjTckE-x1B0-A","東北亜の窓","25","23.30.11","[none]","11","0","0","0","https://i.ytimg.com/vi/hTqRKr-HG0M/default.jpg","False","True","В демонстрационной зоне международного сотрудничества между Китаем и Южной Кореей (в городе Чанчунь) за один год построен Павильон китайско-корейских городов с 17 павильонами корейских городов, выставочными залами международных товаров, а также центрами трансграничных цифровых услуг и другими функциональными зонами. Данный павильон представляет собой сверхбольшие комплексы, где всесторонне представлены политика городов, экология, промышленность, наука и технологии, а также гуманитарные науки по всей Южной Корее. Павильон занимает общую площадь 210 000 квадратных метров, а площадь застройки – 135 000 квадратных метров."
"UPzL-FVisI8","✅ Behind the scenes izatrips & Ford Lady Traveler Girl [002]","2022-10-30T15:30:05Z","UC42dnPfxhEv8I0fKilHzePQ","Best Braless Scenes Izatrips & Ford Lady ","22","23.30.11","no bra|nobra|bra less|braless|No Bra Outfits|no bra challenge|no bra outside|no bra public|no bran girls|no bra sheer blouse|braless sheer blouse|transparent bra|no bra transparent blouse|braless transparent blouse|see through|see through blouse|braless in public|transparent blouse|transparent no bra|no bra in public|mesh blouse|no bra mesh blouse|sheer dress|sheer blouse designs|Braless Outside|No Bra Outside|braless mesh blouse","31187","0","0","27","https://i.ytimg.com/vi/UPzL-FVisI8/default.jpg","False","True","✅ https://www.izatrips.com💜 https://www.instagram.com/bestbraless #braless  #nobra"
"XYvAucj-zyc","ONR 003 Important Question With Answer | ONR 003 Previous Year Question | जल संरक्षण के महत्व |Onr 3","2023-06-04T09:30:11Z","UCZdknP90RSgtSqhp_D84RaQ","For Creative Studies","27","23.30.11","onr 003 important questions with answers|onr 003|IGNOU onr 003","881","0","0","2","https://i.ytimg.com/vi/XYvAucj-zyc/default.jpg","False","True","ONR 003 Important Question With Answer | ONR 003 Previous Year Question | जल संरक्षण के महत्व |Onr 3003 Important Questions | ONR 003 Previous Year Question | जल संचयन , संरक्षण और उपयोग | Onr 003onr 003 important question with answeronr 003 suggest questionsonr 003 unit 1onr 003 unit 2onr 003 unit 3onr 003 unit 4onr 003 unit 5onr 003 unit 6onr Guess paper explainonr 003onr 003 important questionsonr 003 suggestions questionsonr 003 previous year questiononr 003 selective questionsonr 003 Guess paperonr 003 solved assignmentonr 003 Neeraj Guess paperonr 003 exam questions paperonr 003IGNOU onr 003 onr 003 IGNOUIGNOU previous year question for creative studies% Join IGNOU free assignment Telegram Channel:- 💯https://t.me/forcreativestudies7💯 Join IGNOU Telegram Group:- 💯https://t.me/Ab_hishek7💯 Follow me on Instagram :- 💯https://www.instagram.com/abhi_shekk7/#forcreativestudies #onr003 #water  #publicadministration #bpac134  #bpac101 #ignou #ignouuniversity #ignouassignment #ignoufreeassignment #ignouclass #ignouclass #ignousolvedassignment #ignouexam #ignouexamupdate 💯 Subscribe 💯💯 Like 💯 💯 Comment 💯 💯 Share 💯 💯 Support me guy's 💯💯 DISCLAIMER :- 💯Copy right disclaimer  ,under section 107 of Copyright Act 1976 : This channel is for educational purpose only, allowance is made for fair use, for purposes such as criticism, education comment, scholarship and research is permitted by copyright statute that might otherwise be infringing.💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯"
"XMy2YOZidAI","premier league | wcpa vs. united scholastic academy","2021-09-28T22:19:00Z","UC-G7i1Zjeq1g5E1mLoo2kQQ","the mix-six project","17","23.30.11","toronto|ontario|canada|high school|basketball|elite|prep|pro|prospects|vasean allette","3049","0","0","2","https://i.ytimg.com/vi/XMy2YOZidAI/default.jpg","False","True","@premierleaguegta @unitedscholasticacademy @wcpambb"
"GbMEpMrZPa8","LRAP - Finance Case Study 13 January 2023","2023-01-20T14:46:40Z","UC9inL97VkZaps1Qizg51VAg","Sustainability West Midlands","22","23.30.11","[none]","37","0","0","0","https://i.ytimg.com/vi/GbMEpMrZPa8/default.jpg","False","True",""
"isZE2poIhwk","Snapshots Bbgi Mobile professionally☠️🔥","2019-08-17T09:42:01Z","UCsqffvPd0dWz5hs-0nztIGA","Al- Saedi","22","23.30.11","[none]","1722","0","0","1","https://i.ytimg.com/vi/isZE2poIhwk/default.jpg","False","True",""
video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"9sW8FJoHebQ","How to make a strong sensor wire splice","2023-05-14T05:42:10Z","UC9bsUDyInruaA6qvInwweag","Bleeding Edge HVACR","27","23.30.11","HVAC|HVACR|HVAC School|Wire splicing|Sensor wire splicing|Wago|Wagos","417","0","0","0","https://i.ytimg.com/vi/9sW8FJoHebQ/default.jpg","False","True","Amazon affiliate links:  Wagos: https://geni.us/ZBbuR (Amazon) or https://geni.us/OmZX (Amazon)Ratcheting crimpers: https://geni.us/jMtwpHR (Amazon)Automatic wire strippers: https://geni.us/YObb7 (Amazon)Support my tool addiction!  My tools: https://kit.co/zspopovich"
"lWC8hnB6sIc","últimas noticias URGENTE. en pl3n@ rumb@ Iv@n duque f3liz que petr0 ll3g@rá hoy esta sel3br@ndo","2022-08-09T20:01:50Z","UCrr3DQLJindBie6Bg5lEecg","Nicolás Jurado monsalve","22","23.30.11","[none]","820","0","0","37","https://i.ytimg.com/vi/lWC8hnB6sIc/default.jpg","False","True","@nicolasjuradomonsalve"
"WgrH4iPs72Q","Relative lowering of vapour pressure(definition and derivation)","2021-05-05T03:32:48Z","UCeS0unxW8Uri61LmEIxJYQg","Anjali Devi","22","23.30.11","[none]","14894","0","0","23","https://i.ytimg.com/vi/WgrH4iPs72Q/default.jpg","False","True",""
"ZqZJ-VJAN3I","General knowledge","2023-06-18T07:00:48Z","UCF_I304-HbkJgNShbpXlINg","General knowledge","22","23.30.11","[none]","24","0","0","0","https://i.ytimg.com/vi/ZqZJ-VJAN3I/default.jpg","False","True",""
"mkAuUt-wJGY","👑M1887 KING ONE TAP😈🤩 #explore#tranding#youtubeshorts #viral#creator#explore #trendingshorts#youtube","2023-06-29T10:57:29Z","UCFzxzDiHg1BOiQYSRLHd9Rg","NG GAMING YT","22","23.30.11","[none]","12","0","0","0","https://i.ytimg.com/vi/mkAuUt-wJGY/default.jpg","False","True",""
"57QQOSvFWCk","IEH2 - Everything about the Tamer - Incremental Epic Hero 2","2022-09-15T16:35:15Z","UCcqjFZQvP68NSJ3xsCGRx7g","Ringold","20","23.30.11","ieh2","3221","0","0","9","https://i.ytimg.com/vi/57QQOSvFWCk/default.jpg","False","True","In this video I go over how to get the hero: Tamer! And some thoughts on how to play this summoning hero.0:00 - Intro0:18 - How to unlock Tamer0:49 - What is the Tamer?1:12 - Skills overview6:10 - Skill Slot Loadouts8:56 - Bestiary Pet Breakdown11:40 - Important Info about Pet Damage15:32 - Ability Setup"
"sabW737R3HY","Das Malbuch Hupi Hup. Folge 11 - der Hubschrauber, das Flugzeug, der Zeppelin, das Raumschiff","2021-03-20T07:30:02Z","UC4yRqBV0uoObt3PeZF8xQnA","KinderKlubTV","27","23.30.11","Zeichentrickfilm|Zeichentrick|für Kinder|Video|Zeichentrickfilm für die Kleinen|für die Kleinsten|Lernfilm|Lernzeichentrick|Kindervideo|Kinderfilm|Babyfilm|Babyvideo|Babyzeichentrick|Kinderzeichentrick|Video für Baby|animation for kids|spielend lernen|Vorschule|kindergarten|lernen|vorschule|vorschulalter|kindergartenalter|Hupi-Hup|malbuch|ausmalen|malen|kinder zeichentrick|zeichentrick|kennenlernen|hubschrauber|flugzeug|zeppelin|raumschiff","87780","0","0","0","https://i.ytimg.com/vi/sabW737R3HY/default.jpg","False","True","Wir malen heute die Lufttransportmittel aus - den Hubschrauber, das Flugzeug, den Zeppelin und das Raumschiff.Alle Folgen von dem Malbuch Hupi-Hup: https://www.youtube.com/playlist?list=PLvHxKbnETBB6UvAOaL5bTcklAa2Zq4vAwAbonniere KinderKlubTV um nichts zu verpassen: https://www.youtube.com/user/KinderKlubTVAlle Hupi-Hup Videos: https://www.youtube.com/watch?v=7CuyKdms0Ho&list=PLvHxKbnETBB6mYGtx8Ow_HpClHLI0wqwrAndere tolle Videos für Kinder: https://www.youtube.com/playlist?list=PLvHxKbnETBB7NgCUT61NuqMXLdSsgY1K2"
"0RdUjxKjZ1Y","Hupi-Hup. Folge 18. Die Gadgets. Kindervideo deutsch.","2021-02-27T07:30:01Z","UC4yRqBV0uoObt3PeZF8xQnA","KinderKlubTV","27","23.30.11","Zeichentrickfilm|Zeichentrick|für Kinder|Video|Zeichentrickfilm für die Kleinen|für die Kleinsten|Lernfilm|Lernzeichentrick|Kindervideo|Kinderfilm|Babyfilm|Babyvideo|Babyzeichentrick|Kinderzeichentrick|Video für Baby|animation for kids|spielend lernen|Vorschule|kindergarten|lernen|vorschule|vorschulalter|kindergartenalter|Hupi-Hup|malbuch|ausmalen|malen|kinder zeichentrick|zeichentrick|kennenlernen|gadgets|smartphone|tablet|notebook|kamera|gadget|computer|laptop","120608","0","0","0","https://i.ytimg.com/vi/0RdUjxKjZ1Y/default.jpg","False","True","Hupi-Hup schaut sich die Gadgets an - das Smartphone, das Tablet, das Notebook und die Kamera.Alle Folgen von dem Malbuch Hupi-Hup: https://www.youtube.com/playlist?list=PLvHxKbnETBB6UvAOaL5bTcklAa2Zq4vAwAbonniere KinderKlubTV um nichts zu verpassen: https://www.youtube.com/user/KinderKlubTVAlle Hupi-Hup Videos: https://www.youtube.com/watch?v=7CuyKdms0Ho&list=PLvHxKbnETBB6mYGtx8Ow_HpClHLI0wqwrAndere tolle Videos für Kinder: https://www.youtube.com/playlist?list=PLvHxKbnETBB7NgCUT61NuqMXLdSsgY1K2"
"-X9VTqpyknQ","(leased) Central $13,800 net 340, 1 bedroom, Mosque Street","2023-05-01T21:14:19Z","UCyztyKYNc5Hjq1VgBHTtghQ","Proseek Property 邦太物業","22","23.30.11","[none]","62","0","0","0","https://i.ytimg.com/vi/-X9VTqpyknQ/default.jpg","False","True","Walk up 4/F, 26-28 Mosque Street @Central (no lift, near mid-level escalator) Net 340 sq.ft. 1 bedroompets friendly no space for washing machineAvailability: first come first serve *half month commission*"
"VzTRxmgTnzw","Kid Yugi rappa su un type beat di Future (prod. ABDXL) | ESSE TYPE BEAT","2022-11-23T12:57:23Z","UC0TFalPRyuOWuOgVgm0Lg9Q","esse Magazine","10","23.30.11","esse|magazine|sto magazine|freestyle|rap|freestyle rap|rapper|hip hop|sto|interviste artisti rap|interviste rap|musica rap|rap italiano|Kid Yugi|Type Beat|Papa V|Silent Bob|Red Bull 64 Bars|64 Barre|Il Ferro di Checov|Paky|boogeyman|Real talk","987060","0","0","491","https://i.ytimg.com/vi/VzTRxmgTnzw/default.jpg","False","True","► Iscriviti al canale YouTube ESSE: http://bit.ly/iscrivitiYTesseEsse presenta: Type Beat - Kid Yugi. (prod. ABDXL)Nel nuovo episodio di Type Beat abbiamo chiamato Kid Yugi per rappare sopra un Type Beat di Future. Questo è il risultato.Segui Kid Yugi su Instagram: https://www.instagram.com/kidyugiy3p/Segui ABDXL su Instagram:  https://www.instagram.com/oh_abdxl/Una produzione Esse Segui #EsseMagazine su Instagram: http://bit.ly/IGessemagazine"
"EOhQ-ZNHnUQ","Botan Demand Pekora Explanation For Wasting Rare Resources | Final Fantasy Origin [Hololive/Eng Sub]","2022-03-17T00:00:04Z","UCB1070zRgsDwL1RY8rAyS7w","Hololive Cut","20","23.30.11","hololive|hololive ch|hololive funny|vtuber|vtuber funny|pekora final fantasy origin|botan final fantasy origin|noel hololive final fantasy origin|pekora botan noel final fantasy origin|pekora final fantasy origin funny|botan final fantasy origin funny|noel hololive final fantasy origin funny|botan pekora noel vs tentacle monster final fantasy origin|botan pekora noel vs kraken final fantasy origin|botan ch|pekora ch|noel ch","5373","0","0","3","https://i.ytimg.com/vi/EOhQ-ZNHnUQ/default.jpg","False","True","Botan Demand Pekora Explanation For Wasting Rare Resources | Final Fantasy Origin [Hololive/Eng Sub]Support the vtuber hereSource [watch the full stream here]Botan Chhttps://www.youtube.com/watch?v=HEgHXvPiTBc&t=2100sPolka Chhttps://www.youtube.com/channel/UCK9V2B22uJYu3N7eR_BT9QAEnding song : Polka OwarukaPlease leave a like and comment Enjoy daily dose of HoloLive girls#Hololive #finalfantasyorigin #botanpekoranoel"
video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"Rl7z-n2TfG8","Car Pooling Ft. Kayra Andrew","2019-08-07T17:44:39Z","UC1unonyOe2qTMy5_xkXmvpg","Imely Cruz","22","23.30.11","[none]","171","0","0","4","https://i.ytimg.com/vi/Rl7z-n2TfG8/default.jpg","False","True","Stop and subscribe !!And give a like ❤️"
"H1YJ-pR4qzQ","CONFIGURACION PERFECTA para SAMSUNG  A3,A5,A6,A7,J2,J5,J7,S5,S6,S7,S9,A10,A20,A30,A50,A70/FREE FIRE","2022-05-24T10:52:35Z","UC-wodMgsY6xMVOA_ANsClpQ","Arqade Gamer","22","23.30.11","[none]","11","0","0","0","https://i.ytimg.com/vi/H1YJ-pR4qzQ/default.jpg","False","True",""
"Ook-XV-XzcU","Spin Art 22 #shorts #short","2021-09-30T05:41:49Z","UCAMRBRNS4MxjB-KDlzBy1dg","Paint Show","26","23.30.11","flower spin art|spin art painting","1384","0","0","0","https://i.ytimg.com/vi/Ook-XV-XzcU/default.jpg","False","True","Spin Art 22 #spinart"
"fK6OW--hg0M","Jharkhand status video","2023-06-14T06:27:37Z","UCKqbAPEFOZcU1rgx0P2oEyg","sanatani Amit ","22","23.30.11","status video|shorts video|viral shorts video|add 1 subscriber","29","0","0","0","https://i.ytimg.com/vi/fK6OW--hg0M/default.jpg","False","True",""
"Od_Kc4-35ZI","Diablo 4 Rend Barb Endgame Build Guide","2023-05-31T04:32:10Z","UCSl8TBqqflby-ymdEQVfRNQ","Rob2628","20","23.30.11","Diablo|Games|Diablo 4|Rob|Rob2628|Diablo IV|Maxroll|Barb|Barbarian|Rend|Bleed|DoT|Endgame|Build|Guide","83707","0","0","163","https://i.ytimg.com/vi/Od_Kc4-35ZI/default.jpg","False","True","#diablo4 #barbarian #rend #beed Bleed your enemies to Death with the Rend Barbarian. Possibly the highest single target DPS Barb Build in Diablo 4. I was destroying the Pinnacle Endgame Boss with this one (Video coming on 2nd) & still a lot to min max as I didn't have any Bleed Glyphs leveled. Enjoy!Timecodes0:00 Overview1:44 Gameplay7:46 Gear & Stats13:48 Skill Tree15:57 Paragon BoardsPlanner Links:Level 1-8:  https://d4builds.gg/builds/6a28a987-9c74-4c5e-b74f-8d34eec23f5e/Level 8-55:  https://d4builds.gg/builds/f2f98141-5db1-4d67-903b-1cc62b0d739d/Level 55-75:  https://d4builds.gg/builds/27946578-5cde-4af7-8a5e-1533fd30d857/Level 75+:  https://d4builds.gg/builds/64c0c08c-fce7-4bec-b9c9-6f15aec0d61f/Other Barbarian Builds:Whirlwind: https://youtu.be/leoHdZVvjvwHotA: https://www.youtube.com/watch?v=XZ9I08-4ffcThorns: https://www.youtube.com/watch?v=dHJ5iWuFa18Double Swing: https://youtu.be/lJlNH4b6gc4Watch live: https://www.twitch.tv/rob2628Join the discussion on discord: https://discord.gg/wV8F2cZqJJ"
